possession_team,player,position,location,distance_to_goal,angle_to_goal,shot_speed,play_pattern,minute,shot_body_part,shot_one_on_one,shot_first_time,shot_outcome,goalkeeper_location,goalkeeper_distance,defensive_pressure,statsbomb_xg,AJS_xg
Norway Women's,Maren Nævdal Mjelde,Defender,"[113.3, 35.5]",8.24197,41.96575,13.9967,From Corner,49,Head,False,False,Saved,"[119.6, 38.8]",7.11196,6,0.0889878,0.0487972
Sweden Women's,Emma Stina Blackstenius,Forward,"[116.0, 40.0]",4.01123,84.74234,11.83264,Regular Play,45,Foot,False,True,Goal,"[119.4, 47.8]",8.50882,3,0.68783635,0.7044284
Norway Women's,Sophie Roman Haug,Forward,"[106.1, 32.8]",15.7943,23.31691,26.82164,Regular Play,54,Foot,False,True,Saved,"[119.2, 38.5]",14.28636,2,0.0588696,0.0216395
Italy Women's,Chiara Beccari,Forward,"[110.5, 35.4]",10.68925,34.58395,124.55575,From Free Kick,48,Foot,False,True,Blocked,"[119.2, 39.5]",9.61769,2,0.16402061,0.0024009
Switzerland Women's,Ramona Bachmann,Midfielder,"[102.8, 41.1]",17.21859,23.97748,12.30442,Regular Play,63,Foot,False,False,Off T,"[117.0, 40.7]",14.20563,3,0.10444944,0.2629614
Sweden Women's,Jonna Ann-Charlotte Andersson,Defender,"[107.8, 25.7]",19.0263,14.36879,16.54654,Regular Play,49,Foot,False,True,Off T,"[118.2, 36.1]",14.70782,2,0.055162907,0.0725512
Switzerland Women's,Géraldine Reuteler,Midfielder,"[96.8, 22.0]",29.54877,11.17383,21.63094,Regular Play,71,Foot,False,False,Saved,"[119.0, 38.1]",27.42353,1,0.009072935,0.0202452
Sweden Women's,Ingrid Filippa Angeldal,Midfielder,"[101.9, 50.9]",20.97546,17.25455,16.81366,Regular Play,46,Foot,False,False,Off T,"[118.9, 43.6]",18.50108,1,0.042941075,0.0740847
Norway Women's,Caroline Graham Hansen,Forward,"[100.2, 51.4]",22.69912,16.10876,27.50082,From Throw In,74,Foot,False,False,Saved,"[118.9, 41.7]",21.06609,2,0.033087824,0.005924
Sweden Women's,Fridolina Rolfö,Forward,"[97.6, 45.7]",23.0417,17.57984,281.07861,Regular Play,47,Foot,False,False,Blocked,"[118.2, 41.4]",21.044,3,0.037876386,0.0041194
Norway Women's,Frida Maanum,Midfielder,"[118.4, 53.7]",13.49518,3.97082,41.63226,From Throw In,74,Foot,False,True,Saved,"[119.2, 44.0]",9.73293,1,0.015638707,0.0171832
Sweden Women's,Gun Nathalie Björn,Defender,"[118.2, 44.4]",4.47772,63.20442,35.4817,From Corner,48,Head,False,False,Blocked,"[119.6, 41.6]",3.1305,5,0.18653841,0.0592358
Norway Women's,Vilde Bøe Risa,Midfielder,"[105.4, 46.7]",15.94114,23.93931,20.78682,From Corner,77,Foot,False,True,Off T,"[118.3, 41.1]",14.06307,1,0.072134495,0.1307676
Sweden Women's,Amanda Ilestedt,Defender,"[117.2, 43.7]",4.40454,73.6718,30.62494,From Corner,48,Head,False,False,Blocked,"[119.8, 41.3]",3.53836,5,0.21330063,0.1598681
Norway Women's,Caroline Graham Hansen,Forward,"[109.7, 14.5]",27.78003,5.67787,29.43243,From Free Kick,84,Foot,False,False,Blocked,"[119.7, 40.5]",27.85678,0,0.007811915,0.0042251
Sweden Women's,Amanda Ilestedt,Defender,"[118.1, 43.3]",3.55106,93.23294,7.79322,From Corner,49,Head,False,False,Goal,"[119.6, 40.6]",3.08869,5,0.2787331,0.7474607
Norway Women's,Caroline Graham Hansen,Forward,"[97.3, 35.0]",23.31051,17.40758,24.194,From Free Kick,85,Foot,False,False,Off T,"[119.2, 40.6]",22.60465,0,0.09127951,0.0024168
Sweden Women's,Elin Ingrid Johanna Rubensson,Midfielder,"[105.3, 45.8]",15.69522,24.79363,95.88908,From Corner,54,Foot,False,True,Blocked,"[114.7, 41.6]",10.29563,2,0.056265492,0.0147764
Switzerland Women's,Seraina Piubel,Midfielder,"[108.3, 35.6]",12.60873,30.46733,353.49267,From Goal Kick,86,Foot,False,True,Blocked,"[118.4, 38.0]",10.38123,3,0.07644723,0.0040841
Sweden Women's,Elin Ingrid Johanna Rubensson,Midfielder,"[107.0, 46.9]",14.57944,25.5383,16.47307,From Corner,54,Foot,False,True,Off T,"[117.2, 41.8]",11.40395,4,0.064745806,0.1265154
Switzerland Women's,Meriame Terchoun,Midfielder,"[114.3, 38.6]",5.94811,62.21523,8.17179,From Throw In,91,Head,False,False,Wayward,"[118.9, 39.2]",4.63897,1,0.31256387,0.1258572
Sweden Women's,Ingrid Filippa Angeldal,Midfielder,"[89.9, 39.5]",30.11063,13.8561,161.61488,From Throw In,56,Foot,False,False,Blocked,"[118.0, 40.6]",28.12152,1,0.02597142,0.0023976
Italy Women's,Sofia Cantore,Forward,"[104.4, 59.1]",24.42949,11.07471,23.95405,From Throw In,59,Foot,False,False,Off T,"[118.7, 42.5]",21.91004,2,0.010410653,0.0087161
Sweden Women's,Emma Stina Blackstenius,Forward,"[113.0, 50.1]",12.04326,21.2675,13.22144,Regular Play,61,Foot,False,True,Off T,"[115.0, 47.5]",3.28024,0,0.15406819,0.1586492
Italy Women's,Sofia Cantore,Forward,"[108.7, 41.0]",11.32166,35.7773,7.29764,Regular Play,64,Head,False,False,Off T,"[119.6, 40.6]",10.90734,3,0.057299975,0.0844887
Italy Women's,Giada Greggi,Midfielder,"[107.1, 47.2]",14.62942,25.20499,110.45907,Regular Play,68,Foot,False,False,Blocked,"[117.8, 41.8]",11.98541,3,0.07999561,0.0112063
Sweden Women's,Olivia Alma Charlotta Schough,Forward,"[103.5, 37.2]",16.78869,24.2226,100.72952,Regular Play,77,Foot,False,True,Blocked,"[113.3, 38.7]",9.91413,3,0.10978621,0.0129668
Italy Women's,Valentina Giacinti,Forward,"[110.5, 45.8]",10.97725,32.99458,18.21618,Regular Play,86,Foot,False,True,Off T,"[118.2, 43.2]",8.12712,3,0.09979708,0.1905528
Sweden Women's,Eva Sofia Jakobsson,Forward,"[112.5, 46.8]",9.92472,32.82566,42.19784,From Goal Kick,87,Foot,False,False,Saved,"[113.7, 45.9]",1.5,2,0.1791654,0.0061599
Italy Women's,Lisa Boattin,Defender,"[112.4, 34.8]",9.38136,36.70797,89.5279,From Corner,94,Foot,False,True,Blocked,"[119.5, 38.6]",8.05295,5,0.07397299,0.0090495
Sweden Women's,Rebecka Blomqvist,Forward,"[103.6, 45.4]",17.17469,23.09076,17.20968,From Counter,94,Foot,True,False,Goal,"[109.1, 43.8]",5.728,3,0.42039344,0.6712836
France Women's,Kenza Dali,Midfielder,"[110.8, 57.4]",19.41778,10.49157,16.08941,Regular Play,5,Foot,False,True,Off T,"[119.1, 43.5]",16.1895,1,0.011635385,0.3445147
France Women's,Kadidiatou Diani,Forward,"[95.3, 29.2]",27.07951,14.09824,15.57228,From Throw In,13,Foot,False,False,Off T,"[118.2, 38.7]",24.79234,3,0.028554644,0.0892971
France Women's,Kadidiatou Diani,Forward,"[114.7, 39.9]",5.31507,69.04891,9.70631,From Throw In,14,Head,False,False,Goal,"[117.7, 37.0]",4.17253,1,0.54728407,0.6930488
France Women's,Kenza Dali,Midfielder,"[103.7, 48.5]",18.24637,20.47592,18.594,Regular Play,19,Foot,False,True,Goal,"[118.3, 43.1]",15.56663,0,0.09339294,0.3113425
France Women's,Eugénie Le Sommer,Midfielder,"[110.7, 51.2]",14.32829,19.53159,28.92857,Regular Play,22,Foot,False,True,Goal,"[118.1, 43.4]",10.75174,2,0.161932,0.4445874
France Women's,Selma Bacha,Midfielder,"[115.3, 29.5]",11.77837,15.34949,45.50216,From Throw In,28,Foot,False,False,Off T,"[118.0, 34.8]",5.94811,2,0.042338993,0.0199375
France Women's,Sandie Toletti,Midfielder,"[97.4, 31.7]",24.18098,16.14884,21.72181,Regular Play,40,Foot,False,False,Off T,"[119.1, 38.0]",22.59602,1,0.027408497,0.0515054
France Women's,Onema Grace Geyoro,Midfielder,"[102.9, 42.7]",17.2676,23.72779,36.62976,From Goal Kick,49,Foot,False,False,Blocked,"[119.1, 42.3]",16.20494,3,0.06302367,0.0068424
Morocco Women's,Ibtissam Jraïdi,Forward,"[96.8, 35.9]",23.61356,17.33101,624.97843,From Throw In,52,Foot,False,True,Blocked,"[117.5, 39.0]",20.93084,4,0.024844848,0.0015394
France Women's,Kadidiatou Diani,Forward,"[112.1, 42.8]",8.28613,46.29857,27.89314,From Throw In,62,Head,False,False,Wayward,"[114.1, 42.7]",2.0025,2,0.164667,0.0622035
France Women's,Sakina Karchaoui,Defender,"[99.6, 32.0]",22.02385,17.56803,26.13626,Regular Play,67,Foot,False,False,Saved,"[118.1, 39.5]",19.96246,4,0.0694901,0.0060707
France Women's,Wendie Renard,Defender,"[104.2, 40.2]",15.80032,26.0836,1285.10126,From Free Kick,68,Foot,False,False,Blocked,"[118.8, 41.9]",14.69864,3,0.06321713,0.0026589
France Women's,Elisa De Almeida,Defender,"[110.4, 54.1]",16.81071,14.62979,97.29603,From Free Kick,69,Foot,False,False,Blocked,"[118.7, 43.9]",13.15029,1,0.039188515,0.0021252
France Women's,Eugénie Le Sommer,Midfielder,"[118.1, 35.0]",5.63028,37.2282,16.92193,From Throw In,69,Head,True,False,Goal,"[119.0, 40.1]",5.1788,1,0.27954814,0.4768862
Morocco Women's,Eugénie Le Sommer,Midfielder,"[76.7, 29.9]",44.53145,9.14164,293.82254,From Keeper,74,Foot,False,False,Blocked,"[107.7, 35.8]",31.55646,2,0.014041727,0.0020365
France Women's,Kadidiatou Diani,Forward,"[113.4, 40.6]",6.60681,57.94399,16.7812,From Free Kick,76,Foot,False,True,Off T,"[118.7, 42.7]",5.70088,1,0.23474647,0.2207347
Colombia Women's,Mayra Tatiana Ramírez Ramírez,Forward,"[114.3, 36.6]",6.79559,51.84171,11.52225,From Corner,7,Head,False,False,Off T,"[119.2, 38.9]",5.41295,5,0.10720294,0.1908066
Germany Women's,Alexandra Popp,Forward,"[109.3, 34.8]",12.03079,30.8087,184.83315,From Free Kick,12,Head,False,False,Blocked,"[118.7, 37.7]",9.83717,4,0.027737098,0.0017973
Germany Women's,Lena Oberdorf,Midfielder,"[104.1, 28.0]",20.10224,16.58841,76.23552,From Throw In,21,Foot,False,False,Blocked,"[118.4, 37.5]",17.16799,2,0.042392544,0.0055962
Colombia Women's,Lorena Bedoya Durango,Midfielder,"[89.3, 43.7]",30.8877,13.43622,21.33977,Regular Play,27,Foot,False,False,Saved,"[118.8, 40.2]",29.7069,2,0.01925349,0.0539512
Germany Women's,Lina Magull,Midfielder,"[89.8, 41.6]",30.22797,13.79524,187.55682,Regular Play,31,Foot,False,False,Blocked,"[119.1, 40.8]",29.31092,2,0.025520267,0.0021938
Colombia Women's,Mayra Tatiana Ramírez Ramírez,Forward,"[97.4, 41.5]",22.63184,18.34847,13.52754,Regular Play,39,Foot,False,False,Saved Off Target,"[119.0, 39.7]",21.67487,3,0.04609714,0.08588
Germany Women's,Alexandra Popp,Forward,"[112.6, 47.6]",10.39471,29.78127,24.24032,Regular Play,41,Foot,False,True,Off T,"[117.8, 42.2]",7.49667,0,0.19739595,0.0500027
Colombia Women's,Lorena Bedoya Durango,Midfielder,"[83.6, 33.5]",37.02972,11.10233,19.85573,From Throw In,43,Foot,False,False,Off T,"[119.0, 38.7]",35.77988,1,0.007137698,0.0725142
Republic of Ireland Women's,Katie McCabe,Defender,"[101.3, 32.2]",20.37891,18.80825,22.48958,From Throw In,4,Foot,False,True,Off T,"[118.8, 38.5]",18.59946,1,0.07318147,0.0620564
Germany Women's,Alexandra Popp,Forward,"[104.6, 43.5]",15.72895,25.72172,12.47162,Regular Play,48,Head,False,False,Saved,"[118.9, 39.6]",14.82228,2,0.027981214,0.1408393
Nigeria Women's,Asisat Lamina Oshoala,Forward,"[110.7, 47.6]",11.82286,28.30879,13.33715,From Counter,13,Foot,True,False,Off T,"[116.6, 44.6]",6.61891,1,0.33622468,0.1337157
Germany Women's,Klara Bühl,Forward,"[102.2, 21.4]",25.96247,11.15684,129.20766,Regular Play,47,Foot,False,False,Blocked,"[118.7, 37.3]",22.91419,0,0.010120862,0.0096319
Republic of Ireland Women's,Sinead Farrelly,Forward,"[114.0, 32.8]",9.60469,29.11675,5.66441,From Throw In,24,Foot,False,True,Off T,"[118.1, 36.3]",5.39073,1,0.0739294,0.0662871
Colombia Women's,Manuela Vanegas Cataño,Defender,"[96.5, 41.0]",23.51042,17.68971,70.94787,From Corner,51,Foot,False,False,Blocked,"[118.9, 39.7]",22.43769,1,0.030949662,0.0059145
England Women's,Alessia Russo,Forward,"[110.4, 41.5]",9.67471,41.22359,14.83872,From Throw In,10,Head,False,False,Saved,"[119.3, 40.8]",8.92749,3,0.0706843,0.0606541
Republic of Ireland Women's,Kyra Carusa,Forward,"[114.7, 38.1]",5.73847,63.27402,10.78498,From Free Kick,35,Head,False,False,Saved,"[118.2, 39.1]",3.64005,2,0.15728918,0.1319899
Colombia Women's,Linda Lizeth Caicedo Alegría,Forward,"[109.9, 28.1]",15.83824,17.2941,12.78857,From Corner,51,Foot,False,False,Goal,"[118.7, 37.3]",12.73106,3,0.070997454,0.3339412
Colombia Women's,María Catalina Usme Pineda,Forward,"[88.4, 56.9]",35.69482,10.39674,50.33849,Regular Play,12,Foot,False,False,Blocked,"[118.3, 41.2]",33.77129,1,0.007080243,0.0052638
Nigeria Women's,Antionette Oyedupe Payne,Midfielder,"[94.2, 36.7]",26.04995,15.8496,15.50829,From Free Kick,37,Foot,False,False,Off T,"[118.8, 39.9]",24.80726,2,0.03430455,0.0112864
Germany Women's,Sara Däbritz,Midfielder,"[100.5, 49.6]",21.60417,17.47713,124.06564,From Goal Kick,58,Foot,False,True,Blocked,"[118.2, 41.9]",19.30233,2,0.01733801,0.0015276
Colombia Women's,Linda Lizeth Caicedo Alegría,Forward,"[106.8, 18.8]",25.22875,8.81472,20.18851,Regular Play,14,Foot,False,False,Off T,"[118.9, 36.5]",21.44062,1,0.010289797,0.1776174
Nigeria Women's,Antionette Oyedupe Payne,Midfielder,"[111.4, 24.0]",18.4296,10.92122,45.75838,From Corner,43,Foot,False,False,Blocked,"[118.5, 36.8]",14.63728,1,0.016430566,0.0090337
Germany Women's,Alexandra Popp,Forward,"[100.0, 47.3]",21.18962,18.57671,21.50501,Regular Play,60,Foot,False,False,Off T,"[116.6, 42.1]",17.3954,3,0.064914584,0.1143336
England Women's,Georgia Stanway,Midfielder,"[102.9, 28.0]",21.06419,16.21928,16.55507,From Corner,26,Foot,False,True,Wayward,"[118.3, 38.1]",18.41657,1,0.042659197,0.0371341
Nigeria Women's,Uchenna Kanu,Forward,"[113.5, 40.5]",6.50308,58.73051,12.08427,From Throw In,51,Head,False,False,Saved to Post,"[118.8, 40.7]",5.30377,3,0.2337336,0.1947096
Germany Women's,Lena Oberdorf,Midfielder,"[109.4, 34.7]",11.98833,30.76855,12.46882,From Corner,63,Foot,False,False,Off T,"[119.0, 37.7]",10.05783,1,0.061083302,0.1602145
England Women's,Rachel Daly,Defender,"[113.3, 46.1]",8.86172,36.97851,21.07274,From Corner,26,Head,False,False,Saved,"[118.5, 41.9]",6.68431,2,0.16095053,0.1168194
Nigeria Women's,Asisat Lamina Oshoala,Forward,"[108.6, 50.6]",15.36392,20.54535,9.7277,From Free Kick,52,Foot,False,False,Off T,"[117.8, 42.8]",12.06151,3,0.098477766,0.0829761
Germany Women's,Alexandra Popp,Midfielder,"[101.5, 50.1]",20.93538,17.67783,22.15096,From Free Kick,70,Foot,False,False,Off T,"[119.0, 39.8]",20.30616,0,0.08501054,0.0134593
England Women's,Rachel Daly,Defender,"[92.7, 34.8]",27.84852,14.69234,21.807,Regular Play,27,Foot,False,False,Off T,"[117.9, 40.3]",25.79322,2,0.029767895,0.0866466
Republic of Ireland Women's,Louise Quinn,Defender,"[107.7, 45.1]",13.20341,29.22517,389.61904,From Free Kick,56,Foot,False,True,Blocked,"[117.9, 41.3]",10.88485,3,0.095190465,0.0011668
Germany Women's,Klara Bühl,Forward,"[93.3, 33.8]",27.47981,14.76148,69.59081,From Free Kick,73,Foot,False,False,Blocked,"[119.0, 40.7]",26.61015,0,0.059493486,0.0014899
England Women's,Keira Walsh,Midfielder,"[92.1, 56.8]",32.41389,11.13855,22.93355,Regular Play,29,Foot,False,True,Off T,"[118.8, 41.6]",30.72344,0,0.008784841,0.0295947
Republic of Ireland Women's,Denise O'Sullivan,Forward,"[106.8, 44.0]",13.70876,28.96935,88.62773,From Throw In,61,Foot,False,False,Blocked,"[117.3, 40.7]",11.00636,1,0.096518874,0.0188278
Germany Women's,Chantal Hagel,Defender,"[89.1, 53.5]",33.60134,11.46082,166.07524,From Free Kick,80,Foot,False,False,Blocked,"[118.6, 39.5]",32.65348,1,0.006512888,0.002745
Colombia Women's,Linda Lizeth Caicedo Alegría,Forward,"[108.8, 49.2]",14.30559,23.2031,86.40415,Regular Play,37,Foot,False,False,Blocked,"[117.7, 42.5]",11.14002,4,0.0773239,0.0093755
Nigeria Women's,Ashleigh Plumptre,Defender,"[112.1, 40.9]",7.92275,49.50881,25.73951,From Corner,70,Foot,False,True,Blocked,"[118.6, 41.0]",6.50077,6,0.12122683,0.0192243
Germany Women's,Lena Oberdorf,Midfielder,"[105.7, 34.7]",15.35741,25.19935,71.76427,From Free Kick,80,Foot,False,False,Blocked,"[117.3, 38.0]",12.06027,4,0.087055795,0.0021126
Colombia Women's,Diana Carolina Ospina García Pineda,Midfielder,"[93.5, 45.5]",27.00537,15.16092,237.26801,From Throw In,43,Foot,False,False,Blocked,"[118.0, 40.8]",24.94674,1,0.022713412,0.0052709
Nigeria Women's,Ifeoma Onumonu,Forward,"[114.2, 42.6]",6.23939,58.97595,71.3489,From Corner,70,Foot,False,True,Blocked,"[118.7, 41.0]",4.77598,5,0.14100347,0.0169067
Colombia Women's,Leicy Maria Santos Herrera,Forward,"[100.3, 35.9]",20.18539,20.10007,14.92472,From Corner,86,Foot,False,False,Saved,"[118.5, 39.2]",18.49676,2,0.05587555,0.0434752
Colombia Women's,Leicy Maria Santos Herrera,Midfielder,"[104.4, 61.4]",26.24062,9.59957,14.71401,From Throw In,43,Foot,False,False,Goal,"[118.0, 42.3]",23.44717,1,0.008386415,0.2728143
Nigeria Women's,Michelle Alozie,Defender,"[101.3, 41.7]",18.75233,22.03208,85.05847,From Corner,70,Foot,False,False,Blocked,"[118.5, 40.2]",17.26528,2,0.05200757,0.0064874
Germany Women's,Alexandra Popp,Midfielder,"[108.0, 40.0]",12.00375,33.90514,20.28243,Penalty,88,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.9144843
England Women's,Alessia Russo,Forward,"[111.5, 40.9]",8.52115,46.41783,89.50506,Regular Play,50,Foot,False,True,Saved,"[113.6, 40.9]",2.1,2,0.15431581,0.0226013
Nigeria Women's,Halimatu Ibrahim Ayinde,Midfielder,"[96.4, 34.8]",24.23242,16.7549,12.96083,Regular Play,73,Foot,False,False,Off T,"[117.6, 39.7]",21.75891,3,0.039306466,0.1123927
Colombia Women's,Mayra Tatiana Ramírez Ramírez,Forward,"[113.4, 51.8]",13.25934,16.56571,684.24708,From Counter,95,Foot,False,False,Blocked,"[117.9, 44.7]",8.40595,1,0.089106105,0.0178848
England Women's,Lauren Hemp,Forward,"[114.5, 37.5]",6.17171,58.47617,14.05584,Regular Play,50,Foot,False,True,Goal,"[114.1, 38.9]",1.45602,3,0.8511017,0.0614885
Nigeria Women's,Christy Onyenaturuchi Ucheibe,Midfielder,"[89.2, 43.9]",31.00968,13.37494,11.31827,From Throw In,79,Foot,False,False,Wayward,"[117.6, 40.2]",28.64001,2,0.019148538,0.0432784
Colombia Women's,Manuela Vanegas Cataño,Defender,"[110.2, 40.1]",9.80204,40.94452,8.48742,From Corner,96,Head,False,False,Goal,"[119.3, 40.0]",9.10055,4,0.05711976,0.2279781
Colombia Women's,Mayra Tatiana Ramírez Ramírez,Forward,"[112.6, 54.3]",15.8354,12.85511,28.98345,From Kick Off,45,Foot,False,True,Off T,"[118.0, 44.9]",10.84066,2,0.044493817,0.0495252
Nigeria Women's,Rasheedat Busayo Ajibade,Forward,"[93.9, 42.9]",26.22918,15.81311,18.50066,Regular Play,96,Foot,False,False,Saved,"[118.2, 40.2]",24.44954,2,0.03829493,0.0902021
England Women's,Keira Walsh,Midfielder,"[95.7, 33.6]",25.20675,15.95955,20.61192,From Corner,49,Foot,False,False,Off T,"[118.3, 38.3]",23.08354,1,0.025151107,0.0824681
England Women's,Rachel Daly,Defender,"[111.2, 32.9]",11.49783,28.46664,16.56411,From Corner,51,Head,False,False,Saved,"[118.5, 37.7]",8.7367,3,0.029347202,0.0523298
England Women's,Alessia Russo,Forward,"[111.5, 51.2]",13.82245,19.30081,22.63089,From Free Kick,62,Foot,False,True,Goal,"[118.6, 42.7]",11.0752,2,0.15692398,0.0277634
Colombia Women's,Lorena Bedoya Durango,Midfielder,"[83.3, 42.1]",36.74412,11.36338,26.739,Regular Play,70,Foot,False,False,Saved,"[118.0, 39.3]",34.81279,1,0.006390924,0.0053534
Colombia Women's,Lorena Bedoya Durango,Midfielder,"[98.9, 54.3]",25.32212,13.82117,29.51582,From Corner,70,Foot,False,True,Off T,"[118.9, 41.5]",23.74532,1,0.018964725,0.0052065
Colombia Women's,Ivonne Chacón,Forward,"[104.0, 52.3]",20.0,16.85394,235.28305,Regular Play,81,Foot,False,True,Blocked,"[117.4, 43.9]",15.81518,3,0.04766028,0.0046643
Colombia Women's,Ivonne Chacón,Forward,"[115.3, 51.9]",12.51599,13.50441,531.82587,Regular Play,81,Foot,True,False,Blocked,"[118.7, 45.0]",7.6922,1,0.048952382,0.0075451
Colombia Women's,Leicy Maria Santos Herrera,Midfielder,"[116.0, 56.7]",16.88076,6.15384,27.72774,From Throw In,86,Foot,True,False,Saved,"[119.3, 44.6]",12.54193,2,0.008472728,0.0429023
Colombia Women's,Ivonne Chacón,Forward,"[97.1, 42.1]",22.97063,18.05406,105.16291,Regular Play,89,Foot,False,False,Blocked,"[118.5, 41.6]",21.40584,1,0.0510946,0.0071014
Colombia Women's,Manuela Vanegas Cataño,Defender,"[93.7, 59.8]",32.74049,10.30764,20.5531,From Throw In,93,Foot,False,False,Off T,"[118.6, 42.8]",30.14979,2,0.009419955,0.0193251
Colombia Women's,Mayra Tatiana Ramírez Ramírez,Forward,"[99.2, 49.4]",22.70352,16.87076,20.67479,From Throw In,95,Foot,False,True,Off T,"[118.2, 41.6]",20.53874,1,0.04604012,0.0351133
Colombia Women's,Linda Lizeth Caicedo Alegría,Forward,"[106.2, 55.1]",20.23561,14.30752,27.26175,Regular Play,96,Foot,False,False,Off T,"[118.6, 42.1]",17.96552,1,0.028468017,0.0085942
United States Women's,Savannah Marie DeMelo,Midfielder,"[109.4, 47.0]",12.53994,28.34148,26.7999,From Throw In,8,Foot,False,True,Off T,"[117.8, 42.5]",9.52943,2,0.14026727,0.0249644
United States Women's,Crystal Alyssia Dunn Soubrier,Defender,"[94.6, 26.1]",29.09983,12.57643,258.85153,From Throw In,11,Foot,False,False,Blocked,"[118.1, 38.1]",26.38655,1,0.01368234,0.0114156
Netherlands Women's,Jill Roord,Midfielder,"[103.7, 46.9]",17.58551,21.96387,11.55683,Regular Play,16,Foot,False,False,Goal,"[118.8, 41.8]",15.938,4,0.0673096,0.4969878
United States Women's,Trinity Rain Moyer-Rodman,Forward,"[92.5, 43.7]",27.70938,14.94013,19.76833,Regular Play,17,Foot,False,False,Saved,"[119.0, 40.3]",26.71722,3,0.025258766,0.065653
United States Women's,Lindsey Michelle Horan,Midfielder,"[112.6, 34.5]",9.40213,35.83673,10.04675,From Corner,18,Head,False,False,Saved,"[118.8, 38.0]",7.11969,4,0.06261353,0.265001
United States Women's,Alexandra Morgan Carrasco,Forward,"[112.1, 37.2]",8.48646,44.60817,5.9111,From Corner,21,Head,False,False,Off T,"[118.2, 39.6]",6.55515,4,0.096523404,0.0347018
Netherlands Women's,Dominique Johanna Anna Petrone Janssen,Defender,"[93.8, 33.1]",27.17131,14.8193,13.79023,From Free Kick,28,Foot,False,True,Off T,"[118.6, 39.9]",25.71537,0,0.021360762,0.0215128
United States Women's,Julie Beth Ertz,Defender,"[109.5, 47.7]",12.84562,26.88245,89.75168,From Corner,32,Foot,False,True,Blocked,"[118.4, 41.5]",10.84666,2,0.03867033,0.0037165
United States Women's,Julie Beth Ertz,Defender,"[113.0, 29.2]",13.12288,17.88182,46.77105,From Corner,34,Head,False,False,Blocked,"[118.4, 37.2]",9.65194,2,0.04584949,0.0049893
United States Women's,Lindsey Michelle Horan,Midfielder,"[114.7, 32.4]",9.51315,26.7098,21.43741,From Corner,35,Head,False,False,Off T,"[118.3, 37.1]",5.9203,4,0.07728904,0.0695165
United States Women's,Sophia Olivia Smith,Forward,"[95.3, 25.9]",28.59108,12.67304,212.17713,From Throw In,42,Foot,False,False,Blocked,"[118.2, 38.2]",25.99423,2,0.022849135,0.0044188
